latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.37891,-101.57542,300.01,1.08,1.04,2025-03-12,0347,T,8,6.1NRT,281.82,8,N
24.06914,80.00046,321.58,1.01,1,2025-03-12,0421,T,67,6.1NRT,310.05,6.7,D
32.41535,-101.63562,306.03,1.08,1.04,2025-03-12,0347,T,67,6.1NRT,282.38,12.35,N
24.07722,79.20516,323.27,1.05,1.02,2025-03-12,0421,T,71,6.1NRT,309.74,8.08,D
35.0916,-94.98,305.83,1.58,1.24,2025-03-12,0347,T,66,6.1NRT,288.75,16.25,N
23.49974,82.58183,320.65,1.11,1.05,2025-03-12,0421,T,68,6.1NRT,305.6,11.52,D
35.64519,-96.06272,313.4,1.39,1.17,2025-03-12,0349,T,87,6.1NRT,286.84,21.83,N
23.60314,79.77606,320.38,1.01,1.01,2025-03-12,0421,T,48,6.1NRT,307.14,6.5,D
35.64365,-96.07775,303.62,1.39,1.17,2025-03-12,0349,T,56,6.1NRT,286.32,11.34,N
23.16802,82.33593,320.73,1.1,1.04,2025-03-12,0421,T,64,6.1NRT,307.08,11.08,D
35.65553,-96.06413,300.79,1.39,1.17,2025-03-12,0349,T,16,6.1NRT,286.72,8.3,N
23.1664,82.34631,319.75,1.1,1.04,2025-03-12,0421,T,60,6.1NRT,306.86,9.38,D
35.94897,-92.94158,305.26,2.19,1.44,2025-03-12,0349,T,64,6.1NRT,287.92,25.03,N
35.94717,-92.96468,300.95,2.19,1.43,2025-03-12,0349,T,26,6.1NRT,286.51,16.88,N
23.60743,79.27268,323.76,1.03,1.02,2025-03-12,0421,T,73,6.1NRT,310.26,9.38,D
36.0248,-92.28959,302.09,2.43,1.5,2025-03-12,0349,T,47,6.1NRT,287.7,22.13,N
23.22314,78.77489,338.59,1.06,1.03,2025-03-12,0421,T,88,6.1NRT,309.16,32.31,D
36.02261,-92.26905,300.89,2.44,1.51,2025-03-12,0349,T,35,6.1NRT,287.41,20.36,N
22.97977,79.21117,318.94,1.03,1.01,2025-03-12,0421,T,63,6.1NRT,303.8,9.3,D
35.9486,-96.36181,302.24,1.35,1.15,2025-03-12,0349,T,22,6.1NRT,287.44,9.14,N
22.87716,78.88093,326.75,1.05,1.02,2025-03-12,0421,T,76,6.1NRT,305.4,16.74,D
35.9471,-96.37649,300.41,1.35,1.15,2025-03-12,0349,T,7,6.1NRT,286.86,7.64,N
35.95878,-96.36337,309.61,1.35,1.15,2025-03-12,0349,T,78,6.1NRT,287.19,16.77,N
22.87581,78.89088,328.33,1.05,1.02,2025-03-12,0421,T,78,6.1NRT,305.59,18.83,D
35.95727,-96.37813,302.74,1.35,1.15,2025-03-12,0349,T,51,6.1NRT,286.75,10.06,N
22.03851,83.72692,331.19,1.33,1.14,2025-03-12,0421,T,81,6.1NRT,308.04,28.32,D
36.28571,-94.73393,362.26,1.7,1.28,2025-03-12,0349,T,100,6.1NRT,287.47,206.14,N
22.03646,83.73943,328.18,1.34,1.15,2025-03-12,0421,T,78,6.1NRT,307.98,23.11,D
36.28396,-94.75259,319.37,1.69,1.28,2025-03-12,0349,T,98,6.1NRT,285.04,41.4,N
22.88645,77.76031,316.23,1.16,1.07,2025-03-12,0421,T,36,6.1NRT,304.64,7.07,D
36.28583,-94.72079,303.15,1.7,1.28,2025-03-12,0349,T,54,6.1NRT,284.53,16.42,N
22.20156,82.53436,323.66,1.14,1.07,2025-03-12,0421,T,71,6.1NRT,308.21,10.54,D
36.2842,-94.73946,351.98,1.7,1.28,2025-03-12,0349,T,100,6.1NRT,287.02,150.09,N
36.29556,-94.74083,318.62,1.7,1.28,2025-03-12,0349,T,97,6.1NRT,285.33,39.78,N
21.91913,84.25303,326.67,1.45,1.19,2025-03-12,0421,T,77,6.1NRT,305.79,26.36,D
36.45991,-94.01575,301.6,1.9,1.35,2025-03-12,0349,T,43,6.1NRT,284.71,18.41,N
22.93555,77.21217,323.03,1.24,1.11,2025-03-12,0421,T,72,6.1NRT,309.03,11.86,D
36.01402,-98.57654,302.68,1.08,1.04,2025-03-12,0349,T,51,6.1NRT,281.62,9.91,N
21.87164,84.34193,316.82,1.47,1.2,2025-03-12,0421,T,40,6.1NRT,304.43,8.84,D
37.34572,-96.9847,308.79,1.3,1.13,2025-03-12,0349,T,76,6.1NRT,278.06,19,N
22.854,77.67151,322.07,1.17,1.08,2025-03-12,0421,T,65,6.1NRT,308.45,9.65,D
39.81711,-92.2113,325.35,2.7,1.57,2025-03-12,0349,T,100,6.1NRT,274.87,117.83,N
39.80994,-92.18604,307.76,2.71,1.58,2025-03-12,0349,T,72,6.1NRT,274.71,52.71,N
21.86643,84.33501,318.66,1.47,1.2,2025-03-12,0421,T,59,6.1NRT,305.4,11.43,D
39.80823,-92.21704,318.11,2.7,1.57,2025-03-12,0349,T,96,6.1NRT,273.54,86.5,N
21.83861,84.37223,321,1.48,1.2,2025-03-12,0421,T,68,6.1NRT,305.08,14.98,D
22.83653,77.1077,324.17,1.25,1.11,2025-03-12,0421,T,29,6.1NRT,307.94,12.19,D
22.83526,77.10103,323.81,1.25,1.11,2025-03-12,0421,T,31,6.1NRT,308.44,11.82,D
22.83377,77.1128,325.63,1.25,1.11,2025-03-12,0421,T,59,6.1NRT,307.56,14.3,D
21.86476,83.72021,324.54,1.34,1.15,2025-03-12,0421,T,74,6.1NRT,307.07,19.76,D
22.8087,76.57183,321.99,1.35,1.15,2025-03-12,0421,T,46,6.1NRT,309.75,11.46,D
22.50537,78.97712,322.17,1.04,1.02,2025-03-12,0421,T,70,6.1NRT,309.94,7.07,D
22.29782,80.18776,314.91,1,1,2025-03-12,0421,T,31,6.1NRT,304.17,5.22,D
21.62059,84.12164,317.74,1.43,1.18,2025-03-12,0421,T,50,6.1NRT,304.63,9.79,D
21.84001,82.07102,320.33,1.1,1.05,2025-03-12,0421,T,44,6.1NRT,309.63,8.01,D
21.81681,82.09882,332.35,1.11,1.05,2025-03-12,0421,T,82,6.1NRT,311.4,21.88,D
21.81519,82.10921,325.73,1.11,1.05,2025-03-12,0421,T,74,6.1NRT,311.24,12.88,D
21.93677,81.07753,318.03,1.03,1.01,2025-03-12,0421,T,57,6.1NRT,307.68,4.97,D
21.3586,84.53728,314.07,1.55,1.23,2025-03-12,0421,T,39,6.1NRT,303.05,11.63,D
21.47176,83.48164,318.71,1.31,1.14,2025-03-12,0421,T,45,6.1NRT,306.45,11.53,D
22.45481,75.85518,322.4,1.48,1.2,2025-03-12,0421,T,66,6.1NRT,309.9,10.77,D
20.9788,85.13714,319.57,1.73,1.29,2025-03-12,0421,T,68,6.1NRT,305.52,16.98,D
21.86405,79.08244,322.89,1.02,1.01,2025-03-12,0421,T,70,6.1NRT,309.12,10.22,D
20.79399,85.26202,316.6,1.78,1.31,2025-03-12,0421,T,61,6.1NRT,303.73,16.31,D
21.81377,78.6403,321,1.05,1.02,2025-03-12,0421,T,63,6.1NRT,309.63,7.41,D
21.13626,82.36847,324.83,1.16,1.07,2025-03-12,0421,T,73,6.1NRT,306.21,18.26,D
21.18116,81.90096,327.1,1.1,1.05,2025-03-12,0421,T,76,6.1NRT,309.48,15.51,D
21.81071,76.81672,321.78,1.26,1.12,2025-03-12,0421,T,61,6.1NRT,309.32,8.94,D
21.80923,76.82867,325.06,1.26,1.12,2025-03-12,0421,T,69,6.1NRT,308.64,13.44,D
21.59526,77.93288,323.3,1.11,1.05,2025-03-12,0421,T,66,6.1NRT,311.84,8.97,D
21.05623,81.51379,323.12,1.07,1.03,2025-03-12,0421,T,70,6.1NRT,308.66,9.82,D
21.28473,79.14062,320.09,1.02,1.01,2025-03-12,0421,T,62,6.1NRT,307.21,7.41,D
20.9201,81.43703,320.08,1.07,1.03,2025-03-12,0421,T,64,6.1NRT,308.91,6.57,D
20.68877,82.48693,321.04,1.19,1.08,2025-03-12,0421,T,61,6.1NRT,304.77,11.07,D
20.6625,82.49917,321.84,1.19,1.09,2025-03-12,0421,T,69,6.1NRT,307.12,11.08,D
21.25088,78.44114,322.09,1.05,1.03,2025-03-12,0421,T,64,6.1NRT,309.05,8.62,D
21.56093,75.9389,324.85,1.42,1.18,2025-03-12,0421,T,67,6.1NRT,310.65,13.19,D
21.55929,75.95263,324.64,1.42,1.18,2025-03-12,0421,T,67,6.1NRT,311.18,12.89,D
21.46487,76.30802,324.52,1.34,1.15,2025-03-12,0421,T,66,6.1NRT,309.58,12.73,D
21.46653,76.30193,324.41,1.34,1.15,2025-03-12,0421,T,67,6.1NRT,309.54,12.88,D
20.35498,82.38025,314.5,1.18,1.08,2025-03-12,0421,T,30,6.1NRT,303.84,4.89,D
20.04,82.7953,318.64,1.26,1.11,2025-03-12,0421,T,64,6.1NRT,306.57,9.31,D
20.38422,79.49531,322.2,1,1,2025-03-12,0421,T,66,6.1NRT,308.58,8.66,D
20.41125,78.17883,334.23,1.06,1.03,2025-03-12,0421,T,81,6.1NRT,309.98,23.09,D
20.19121,78.23817,329.67,1.05,1.02,2025-03-12,0421,T,76,6.1NRT,309.68,15.93,D
20.18221,78.23676,333.81,1.05,1.02,2025-03-12,0421,T,81,6.1NRT,310.76,21.08,D
20.12132,78.34707,323.6,1.04,1.02,2025-03-12,0421,T,64,6.1NRT,310.56,8.05,D
20.18454,76.3606,321.1,1.29,1.13,2025-03-12,0421,T,56,6.1NRT,307.79,8.48,D
19.76187,79.39216,326.18,1,1,2025-03-12,0421,T,73,6.1NRT,306.87,14.33,D
19.76054,79.40144,321.16,1,1,2025-03-12,0421,T,62,6.1NRT,306.02,9.1,D
19.64944,80.10571,315.89,1.01,1,2025-03-12,0421,T,48,6.1NRT,303.56,6.65,D
19.33339,80.98669,328.46,1.06,1.03,2025-03-12,0421,T,79,6.1NRT,302.99,22.23,D
19.34881,79.32185,322.34,1,1,2025-03-12,0421,T,61,6.1NRT,310.76,7.46,D
19.94601,74.18875,317.19,1.79,1.31,2025-03-12,0421,T,40,6.1NRT,303.22,17.51,D
18.99112,80.06185,317.08,1.01,1.01,2025-03-12,0421,T,48,6.1NRT,304.57,5.35,D
19.33306,77.35374,324.35,1.12,1.05,2025-03-12,0421,T,68,6.1NRT,306.29,13.65,D
19.46601,75.65048,324.84,1.39,1.17,2025-03-12,0421,T,70,6.1NRT,306.93,17.95,D
19.20141,77.38535,317.37,1.11,1.05,2025-03-12,0421,T,47,6.1NRT,304.74,6.42,D
19.20003,77.39563,316.9,1.11,1.05,2025-03-12,0421,T,43,6.1NRT,305.31,5.95,D
19.40641,75.72767,319.14,1.37,1.16,2025-03-12,0421,T,55,6.1NRT,307.52,10.28,D
19.40482,75.74039,319.23,1.37,1.16,2025-03-12,0421,T,55,6.1NRT,306.82,10.64,D
18.27525,83.26827,314.48,1.43,1.18,2025-03-12,0421,T,46,6.1NRT,301.81,10.53,D
18.71507,80.37024,321.28,1.03,1.01,2025-03-12,0421,T,69,6.1NRT,305.94,7.87,D
18.80583,79.69727,320.13,1,1,2025-03-12,0421,T,62,6.1NRT,307.46,8.79,D
19.06685,77.42219,319.49,1.1,1.05,2025-03-12,0421,T,60,6.1NRT,306.51,7.67,D
18.27766,80.75484,317.14,1.06,1.03,2025-03-12,0421,T,51,6.1NRT,302.74,7.42,D
18.27614,80.76476,317.63,1.06,1.03,2025-03-12,0421,T,54,6.1NRT,302.45,8.22,D
18.26804,80.75718,316.2,1.06,1.03,2025-03-12,0421,T,44,6.1NRT,304.21,6.38,D
18.06464,78.87087,319.55,1,1,2025-03-12,0421,T,62,6.1NRT,307.24,7.23,D
17.22513,82.20718,314.18,1.28,1.12,2025-03-12,0421,T,58,6.1NRT,300.86,7.67,D
17.28833,81.29042,315.84,1.14,1.06,2025-03-12,0421,T,63,6.1NRT,301.19,7.59,D
17.19571,78.55531,321.8,1.01,1,2025-03-12,0423,T,72,6.1NRT,300.73,10.54,D
16.93811,78.35712,323.85,1.01,1,2025-03-12,0423,T,73,6.1NRT,309.32,10.59,D
17.03561,76.91744,323.08,1.11,1.05,2025-03-12,0423,T,55,6.1NRT,309.44,9.51,D
16.89174,77.36689,326.23,1.07,1.03,2025-03-12,0423,T,74,6.1NRT,307.73,13.84,D
16.57595,77.5186,319.43,1.05,1.02,2025-03-12,0423,T,50,6.1NRT,305.17,6.9,D
16.57463,77.52816,320.47,1.05,1.02,2025-03-12,0423,T,60,6.1NRT,304.62,7.61,D
16.52511,77.14944,324.9,1.08,1.04,2025-03-12,0423,T,72,6.1NRT,310.5,9.19,D
16.12321,78.64249,323.66,1,1,2025-03-12,0423,T,66,6.1NRT,300.62,12.09,D
16.03149,77.65318,323.26,1.03,1.01,2025-03-12,0423,T,50,6.1NRT,306.2,9.36,D
16.02257,77.65189,327.84,1.03,1.01,2025-03-12,0423,T,76,6.1NRT,308.14,14.3,D
16.45438,73.73099,327.77,1.73,1.29,2025-03-12,0423,T,74,6.1NRT,306.46,29.76,D
16.44282,73.73792,321.3,1.72,1.29,2025-03-12,0423,T,25,6.1NRT,307.61,12.46,D
15.21886,78.57438,319.03,1,1,2025-03-12,0423,T,52,6.1NRT,306.56,8.42,D
15.20093,78.63638,317.39,1,1,2025-03-12,0423,T,36,6.1NRT,303.55,7.52,D
15.0725,79.51224,319.47,1.03,1.01,2025-03-12,0423,T,62,6.1NRT,305.94,6.15,D
15.32933,76.45613,320.2,1.12,1.06,2025-03-12,0423,T,51,6.1NRT,304.41,11.27,D
15.17171,76.66396,322,1.1,1.04,2025-03-12,0423,T,34,6.1NRT,307.34,8.49,D
14.29792,80.11902,317.23,1.09,1.04,2025-03-12,0423,T,61,6.1NRT,302.77,8.25,D
14.29646,80.12879,330.05,1.09,1.04,2025-03-12,0423,T,71,6.1NRT,304.46,23.21,D
14.46763,78.33286,328.06,1,1,2025-03-12,0423,T,68,6.1NRT,308.23,10.54,D
14.44917,76.89972,321.51,1.06,1.03,2025-03-12,0423,T,57,6.1NRT,308.22,5.88,D
14.13781,77.74281,320.37,1.01,1,2025-03-12,0423,T,34,6.1NRT,306.35,5.25,D
13.36476,79.68498,317.96,1.06,1.03,2025-03-12,0423,T,66,6.1NRT,299.33,8.15,D
13.76334,76.45797,321.84,1.09,1.04,2025-03-12,0423,T,62,6.1NRT,306.9,8.84,D
13.31319,78.34441,317.88,1,1,2025-03-12,0423,T,61,6.1NRT,301.46,6.18,D
13.31189,78.35338,316.41,1,1,2025-03-12,0423,T,52,6.1NRT,300.96,5.05,D
13.30942,77.47451,326.33,1.01,1.01,2025-03-12,0423,T,75,6.1NRT,302.8,13.27,D
13.30814,77.48359,338.96,1.01,1.01,2025-03-12,0423,T,87,6.1NRT,303.33,30.94,D
13.30392,77.17869,318.85,1.03,1.01,2025-03-12,0423,T,56,6.1NRT,303.39,5.85,D
13.1342,75.34177,323.36,1.21,1.1,2025-03-12,0423,T,46,6.1NRT,307.07,14.62,D
5.27349,-3.66757,309.2,1.18,1.08,2025-03-12,0300,A,77,6.1NRT,289.8,10.36,N
17.2341,3.49797,308.41,2.39,1.49,2025-03-12,0258,A,74,6.1NRT,292.22,30.17,N
17.23006,3.51948,308.26,2.4,1.49,2025-03-12,0258,A,74,6.1NRT,292.81,29.82,N
17.23346,3.5132,316.7,2.4,1.49,2025-03-12,0258,A,94,6.1NRT,293.43,50.19,N
13.7938,-2.69014,309.06,1.07,1.03,2025-03-12,0300,A,76,6.1NRT,295.27,8.1,N
13.46961,-10.32775,305.91,2.04,1.39,2025-03-12,0300,A,33,6.1NRT,294.8,12.18,N
13.46733,-10.3096,305.91,2.03,1.39,2025-03-12,0300,A,30,6.1NRT,295.36,11.99,N
13.09717,-13.16025,302.18,3.37,1.73,2025-03-12,0300,A,47,6.1NRT,291.59,22.63,N
13.09366,-13.13022,310.84,3.35,1.73,2025-03-12,0300,A,81,6.1NRT,292.31,54.18,N
12.35142,-10.36577,306.48,1.97,1.37,2025-03-12,0300,A,68,6.1NRT,292.47,14.18,N
12.52075,-12.41865,308.83,2.88,1.62,2025-03-12,0300,A,76,6.1NRT,294.22,32.18,N
11.98442,-11.29111,304.03,2.3,1.47,2025-03-12,0300,A,45,6.1NRT,292.54,14.62,N
12.12433,-12.87932,303.88,3.09,1.67,2025-03-12,0300,A,57,6.1NRT,292.99,23.37,N
31.66894,6.06169,303.13,1.77,1.3,2025-03-12,0253,A,53,6.1NRT,285.38,19.57,N
31.36652,6.05478,301.42,1.8,1.31,2025-03-12,0253,A,41,6.1NRT,275.56,19.92,N
53.13198,8.68805,300.39,1.01,1.01,2025-03-12,0247,A,27,6.1NRT,275.24,8.89,N
51.48795,6.72817,302.14,1,1,2025-03-12,0247,A,42,6.1NRT,273.67,9.33,N
-6.97676,-35.16442,303.1,1.08,1.04,2025-03-12,0442,A,53,6.1NRT,289.77,5.07,N
-6.97823,-35.15496,302.37,1.08,1.04,2025-03-12,0442,A,49,6.1NRT,291.07,4.62,N
-24.73664,-42.51268,313.16,1.6,1.24,2025-03-12,0446,A,81,6.1NRT,292.22,17.8,N
-24.74757,-42.51509,310.58,1.6,1.24,2025-03-12,0446,A,71,6.1NRT,292.2,13.9,N
27.24782,120.46442,307.42,3.05,1.66,2025-03-12,0540,A,32,6.1NRT,293.66,24.65,D
26.98429,118.37437,322.12,4.34,1.92,2025-03-12,0540,A,80,6.1NRT,289.26,142.14,D
26.98868,118.37054,320.3,4.34,1.92,2025-03-12,0540,A,74,6.1NRT,289.35,126.92,D
-19.58716,135.89519,337.5,1.45,1.19,2025-03-12,0525,A,83,6.1NRT,303.71,43.03,D
-19.55003,135.84869,342.51,1.46,1.19,2025-03-12,0525,A,87,6.1NRT,307.02,55.23,D
-19.53947,135.84721,341.11,1.46,1.19,2025-03-12,0525,A,79,6.1NRT,304.7,49.89,D
-19.81608,132.68523,338.66,2.52,1.53,2025-03-12,0525,A,82,6.1NRT,301.59,100.21,D
-18.95347,134.13443,335.56,1.9,1.35,2025-03-12,0525,A,70,6.1NRT,305.36,54.3,D
-19.2494,131.27003,367.29,3.18,1.69,2025-03-12,0525,A,100,6.1NRT,293.04,512.96,D
-19.25234,131.24052,334.03,3.19,1.69,2025-03-12,0525,A,70,6.1NRT,291.56,121.53,D
-19.23444,131.26836,337.42,3.18,1.69,2025-03-12,0525,A,79,6.1NRT,293.04,153.16,D
-18.90586,134.12807,344.6,1.9,1.35,2025-03-12,0525,A,82,6.1NRT,298.74,102.85,D
-19.25065,131.26537,363.86,3.18,1.69,2025-03-12,0525,A,100,6.1NRT,293.4,462.25,D
-18.9123,134.12387,330.95,1.9,1.35,2025-03-12,0525,A,37,6.1NRT,300.22,48.67,D
-19.23569,131.26375,335.07,3.18,1.69,2025-03-12,0525,A,78,6.1NRT,292.75,136.05,D
-18.25769,135.26942,325.45,1.53,1.22,2025-03-12,0525,A,33,6.1NRT,299.71,11.64,D
-18.25943,135.25522,330.19,1.54,1.22,2025-03-12,0525,A,78,6.1NRT,299.58,22.82,D
-18.26118,135.24097,326.68,1.54,1.22,2025-03-12,0525,A,57,6.1NRT,300.35,15.65,D
-18.62103,131.6747,326.89,2.9,1.62,2025-03-12,0525,A,57,6.1NRT,296.4,54.37,D
-18.62913,131.59369,376.83,2.94,1.63,2025-03-12,0525,A,100,6.1NRT,295.08,626.25,D
-18.63187,131.56625,361.03,2.96,1.64,2025-03-12,0525,A,100,6.1NRT,293.56,395.94,D
-18.62737,131.58878,377.32,2.94,1.63,2025-03-12,0525,A,94,6.1NRT,294.38,641.1,D
-18.6303,131.56136,341.27,2.96,1.64,2025-03-12,0525,A,69,6.1NRT,292.63,189.14,D
-17.85354,134.54939,349.02,1.7,1.28,2025-03-12,0525,A,93,6.1NRT,305.14,93.15,D
-17.8525,134.55838,339.75,1.7,1.28,2025-03-12,0525,A,87,6.1NRT,302.9,54.95,D
-17.85446,134.54269,339.43,1.7,1.28,2025-03-12,0525,A,86,6.1NRT,305.04,54.44,D
-17.6512,134.71442,331.89,1.65,1.26,2025-03-12,0525,A,80,6.1NRT,304.44,30.42,D
-17.653,134.69922,370.91,1.65,1.26,2025-03-12,0525,A,100,6.1NRT,305.93,213.01,D
-17.6548,134.68399,342.58,1.65,1.26,2025-03-12,0525,A,89,6.1NRT,303.85,64.21,D
-17.65068,134.70764,352.99,1.65,1.26,2025-03-12,0525,A,96,6.1NRT,305.06,106.94,D
-17.65259,134.69246,377.91,1.65,1.26,2025-03-12,0525,A,100,6.1NRT,305.83,265.6,D
-17.63952,134.70615,327.87,1.65,1.26,2025-03-12,0525,A,64,6.1NRT,302.83,17.89,D
-17.64142,134.69098,344.91,1.65,1.26,2025-03-12,0525,A,91,6.1NRT,298.43,71.88,D
-17.57623,134.66678,331.6,1.65,1.26,2025-03-12,0525,A,65,6.1NRT,303.03,29.62,D
-17.57488,134.67677,328.31,1.65,1.26,2025-03-12,0525,A,41,6.1NRT,303.42,24.19,D
-16.67696,136.16486,357.97,1.28,1.12,2025-03-12,0525,A,99,6.1NRT,293.16,98.48,D
-16.67849,136.15317,336.22,1.28,1.12,2025-03-12,0525,A,87,6.1NRT,292.61,37.48,D
-16.66858,136.15173,338.09,1.28,1.12,2025-03-12,0525,A,89,6.1NRT,291.84,40.9,D
-16.65866,136.15038,344.88,1.28,1.12,2025-03-12,0525,A,93,6.1NRT,299.26,56.56,D
-16.66016,136.13876,341.46,1.28,1.12,2025-03-12,0525,A,90,6.1NRT,296.62,50.12,D
-16.64875,136.14897,342.8,1.28,1.12,2025-03-12,0525,A,91,6.1NRT,297.83,51.21,D
-16.65025,136.13728,365.7,1.28,1.12,2025-03-12,0525,A,100,6.1NRT,297.8,131.1,D
-16.64901,136.14354,350.63,1.28,1.12,2025-03-12,0525,A,95,6.1NRT,299.17,76.94,D
-16.65058,136.13185,335.21,1.28,1.12,2025-03-12,0525,A,74,6.1NRT,295.31,37.25,D
-16.32799,132.50545,331.84,2.31,1.47,2025-03-12,0527,A,81,6.1NRT,299.88,59.36,D
-16.33045,132.48436,333.7,2.32,1.47,2025-03-12,0527,A,81,6.1NRT,298.38,71.09,D
-16.31499,132.5038,341.04,2.31,1.47,2025-03-12,0527,A,90,6.1NRT,299.29,106.95,D
-16.31743,132.48271,324.91,2.32,1.47,2025-03-12,0527,A,55,6.1NRT,296.85,32.78,D
-16.3233,132.19643,324.82,2.45,1.51,2025-03-12,0527,A,75,6.1NRT,294.73,44.24,D
-16.30997,132.19479,327.6,2.45,1.51,2025-03-12,0527,A,78,6.1NRT,296.73,53.49,D
-16.31372,132.18831,334.39,2.45,1.51,2025-03-12,0527,A,85,6.1NRT,296.59,86.13,D
-16.02359,132.427,336.44,2.32,1.47,2025-03-12,0527,A,86,6.1NRT,292.91,98.62,D
-16.02597,132.4222,328.36,2.32,1.47,2025-03-12,0527,A,79,6.1NRT,293.32,59.97,D
-15.9191,132.66057,317.42,2.22,1.44,2025-03-12,0527,A,29,6.1NRT,294.74,20.13,D
-15.92146,132.64034,321.75,2.23,1.45,2025-03-12,0527,A,68,6.1NRT,293.51,33.44,D
-15.71549,131.37573,322.71,2.78,1.59,2025-03-12,0527,A,74,6.1NRT,295.91,39.41,D
-15.52031,130.97055,328.95,2.97,1.64,2025-03-12,0527,A,82,6.1NRT,291.78,84.87,D
-15.51485,130.99026,335.29,2.96,1.64,2025-03-12,0527,A,87,6.1NRT,293.81,126.19,D
-15.51787,130.96375,319.16,2.97,1.64,2025-03-12,0527,A,51,6.1NRT,290.3,34.72,D
-15.46551,131.03862,321.1,2.93,1.63,2025-03-12,0527,A,58,6.1NRT,293.44,43.53,D
-15.46826,131.01379,320.18,2.94,1.63,2025-03-12,0527,A,55,6.1NRT,292.03,40.87,D
-15.46334,131.03392,326.32,2.93,1.63,2025-03-12,0527,A,76,6.1NRT,293.91,69.4,D
-37.96396,143.11581,325.73,1.05,1.03,2025-03-12,0521,A,58,6.1NRT,302.95,14.1,D
-1.05264,131.97485,305.98,1.47,1.2,2025-03-12,0529,A,8,6.1NRT,287.06,4.31,D
-37.96553,143.10397,333.56,1.05,1.03,2025-03-12,0521,A,0,6.1NRT,302.68,24.16,D
-37.95643,143.10207,335.38,1.05,1.03,2025-03-12,0521,A,81,6.1NRT,303.75,27.26,D
6.74115,124.43732,315.1,4.25,1.91,2025-03-12,0531,A,28,6.1NRT,295.21,70.35,D
-37.958,143.09023,327.79,1.06,1.03,2025-03-12,0521,A,69,6.1NRT,303.31,15.89,D
8.46194,124.90903,324.65,3.62,1.78,2025-03-12,0531,A,81,6.1NRT,298.84,102.45,D
-38.08574,141.85623,329.47,1.16,1.07,2025-03-12,0521,A,75,6.1NRT,302.53,25.31,D
8.45727,124.90192,316.34,3.62,1.78,2025-03-12,0531,A,66,6.1NRT,298.63,53.05,D
-38.0555,141.86382,347.42,1.16,1.07,2025-03-12,0521,A,93,6.1NRT,300.41,59.22,D
-38.05707,141.85068,336.48,1.16,1.07,2025-03-12,0521,A,85,6.1NRT,303.43,34.88,D
-38.05864,141.83752,346.39,1.17,1.07,2025-03-12,0521,A,93,6.1NRT,304.26,55.23,D
-37.83067,143.14154,352.27,1.05,1.02,2025-03-12,0521,A,96,6.1NRT,304.29,60.2,D
-37.83223,143.12976,360.96,1.05,1.02,2025-03-12,0521,A,100,6.1NRT,305.77,83.85,D
-37.41747,141.14738,324.33,1.23,1.1,2025-03-12,0521,A,74,6.1NRT,298.98,20.35,D
-37.41907,141.13359,398,1.23,1.1,2025-03-12,0521,A,100,6.1NRT,310.65,317.38,D
-37.42066,141.11984,351.38,1.23,1.1,2025-03-12,0521,A,95,6.1NRT,303.95,77.53,D
-37.40766,141.14565,320.21,1.23,1.1,2025-03-12,0521,A,60,6.1NRT,298.59,14.36,D
-37.40925,141.13184,415.03,1.23,1.1,2025-03-12,0521,A,100,6.1NRT,305.59,471.54,D
-37.41084,141.11804,342.43,1.23,1.1,2025-03-12,0521,A,90,6.1NRT,302.1,53.47,D
-36.98854,141.83411,329.58,1.14,1.06,2025-03-12,0521,A,78,6.1NRT,304.57,18.71,D
-36.93072,141.7128,361.2,1.15,1.07,2025-03-12,0521,A,100,6.1NRT,306.75,94.33,D
-36.93229,141.70009,359.08,1.15,1.07,2025-03-12,0521,A,99,6.1NRT,307.68,86.43,D
-37.02329,139.9588,369.06,1.39,1.17,2025-03-12,0521,A,100,6.1NRT,305.22,168.11,D
-37.02497,139.94327,366.98,1.4,1.17,2025-03-12,0521,A,100,6.1NRT,306.58,156.93,D
-37.01288,139.95705,368.94,1.39,1.17,2025-03-12,0521,A,100,6.1NRT,302.16,168.31,D
-37.01455,139.94154,359.28,1.4,1.17,2025-03-12,0521,A,99,6.1NRT,302.16,121.39,D
-35.66003,145.39499,332.18,1.03,1.01,2025-03-12,0521,A,77,6.1NRT,310.62,14.27,D
-35.56733,145.74461,342.55,1.05,1.02,2025-03-12,0521,A,88,6.1NRT,309.44,35.78,D
-35.56914,145.73332,364.35,1.05,1.02,2025-03-12,0521,A,100,6.1NRT,309.38,89.7,D
-35.46891,145.08017,329.32,1.02,1.01,2025-03-12,0521,A,45,6.1NRT,311.48,12.97,D
-34.93214,147.53786,327.4,1.24,1.11,2025-03-12,0521,A,63,6.1NRT,309.72,13.69,D
-34.61868,147.321,329.16,1.22,1.1,2025-03-12,0521,A,63,6.1NRT,307.69,19.7,D
-34.60902,147.31847,334.07,1.22,1.1,2025-03-12,0521,A,82,6.1NRT,306.88,29.04,D
-33.83414,148.51913,353.87,1.46,1.19,2025-03-12,0521,A,91,6.1NRT,304,108.48,D
-34.29314,145.89398,323.11,1.08,1.04,2025-03-12,0521,A,43,6.1NRT,305.35,8.46,D
-33.9604,147.71432,334.89,1.31,1.14,2025-03-12,0521,A,81,6.1NRT,302.75,35.87,D
-33.57,146.59576,327,1.18,1.08,2025-03-12,0521,A,67,6.1NRT,305.44,12.82,D
